element_id,decision,element_type,priority,shape,x_min,x_max,y_min,y_max,center_x,center_y,radius_x,radius_y,points
slide_059_element_01,Click each icon to learn more about each part of the cell cycle. Click the next arrow when you’re ready to test your knowledge.,paragraph,0,rectangle,0.0,1.0,0.0,0.1,,,,,
slide_059_element_02,Playback Speed options,popup,100,rectangle,0.45,0.65,0.35,0.6,,,,,
slide_059_element_03,"Mitotic Phase During the mitotic (M) phase, the cell separates its DNA into two sets and divides its cytoplasm, forming two new cells.",paragraph,0,rectangle,0.1,0.9,0.15,0.3,,,,,
slide_059_element_04,Cell division illustration,image,0,rectangle,0.1,0.9,0.3,0.7,,,,,
slide_059_element_05,4,button,20,ellipse,,,,,0.9,0.15,0.05,0.05,
slide_059_element_06,entire image,blank_area,-100,rectangle,0.0,1.0,0.0,1.0,,,,,
